USAGE_DATE,RPT_NM,ADJ_CCF,USAGE_THERM,CUST_COUNT,LATEST_UPDATE
7/29/2018,AMI_NONRES_INCL_CAT,88199.067,90898.611,1491,4/14/2021
7/29/2018,AMI_NONRES_EXCL_CAT,244285.316,251635.303,32421,4/14/2021
7/28/2018,AMI_RES_INCL_CAT,3778.619,3895.044,1928,4/14/2021
7/28/2018,AMI_RES_EXCL_CAT,398896.658,411128.433,853695,4/14/2021
7/28/2018,AMI_NONRES_INCL_CAT,99634.754,102690.41,1480,4/14/2021
7/28/2018,AMI_NONRES_EXCL_CAT,276434.163,284760.141,32390,4/14/2021
7/27/2018,AMI_RES_INCL_CAT,3665.137,3778.003,1929,4/14/2021
7/27/2018,AMI_RES_EXCL_CAT,381267.532,392956.167,854132,4/14/2021
7/27/2018,AMI_NONRES_INCL_CAT,123337.482,127125.569,1488,4/14/2021
7/27/2018,AMI_NONRES_EXCL_CAT,301610.823,310725.956,32420,4/14/2021
7/26/2018,AMI_RES_INCL_CAT,3718.982,3833.573,1928,4/14/2021
7/26/2018,AMI_RES_EXCL_CAT,384491.728,396278.697,854071,4/14/2021
7/26/2018,AMI_NONRES_INCL_CAT,122193.001,125940.84,1485,4/14/2021
7/26/2018,AMI_NONRES_EXCL_CAT,299485.944,308545.881,32432,4/14/2021
7/25/2018,AMI_RES_INCL_CAT,3709.303,3823.6,1930,4/14/2021
7/25/2018,AMI_RES_EXCL_CAT,379885.496,391540.413,854055,4/14/2021
7/25/2018,AMI_NONRES_INCL_CAT,115010.06,118551.992,1484,4/14/2021
7/25/2018,AMI_NONRES_EXCL_CAT,290938.328,299756.703,32429,4/14/2021
7/24/2018,AMI_RES_INCL_CAT,3564.567,3674.362,1912,4/14/2021
7/24/2018,AMI_RES_EXCL_CAT,372057.452,383471.17,854314,4/14/2021
7/24/2018,AMI_NONRES_INCL_CAT,115490.721,119052.13,1477,4/14/2021
7/24/2018,AMI_NONRES_EXCL_CAT,286476.142,295157.45,32421,4/14/2021
7/23/2018,AMI_RES_INCL_CAT,3715.455,3829.87,1909,4/14/2021
7/23/2018,AMI_RES_EXCL_CAT,387691.623,399588.573,853975,4/14/2021
7/23/2018,AMI_NONRES_INCL_CAT,109856.536,113229.866,1481,4/14/2021
7/23/2018,AMI_NONRES_EXCL_CAT,270473.729,278675.774,32375,4/14/2021
7/22/2018,AMI_RES_INCL_CAT,3945.427,4066.966,1907,4/14/2021
7/22/2018,AMI_RES_EXCL_CAT,428683.477,441864.107,853744,4/14/2021
7/22/2018,AMI_NONRES_INCL_CAT,90888.199,93677.603,1478,4/14/2021
7/22/2018,AMI_NONRES_EXCL_CAT,251103.882,258672.302,32416,4/14/2021
7/21/2018,AMI_RES_INCL_CAT,3920.302,4041.097,1909,4/14/2021
7/21/2018,AMI_RES_EXCL_CAT,415279.085,428020.435,853953,4/14/2021
7/21/2018,AMI_NONRES_INCL_CAT,101331.424,104436.28,1476,4/14/2021
7/21/2018,AMI_NONRES_EXCL_CAT,279384.781,287822.489,32410,4/14/2021
7/20/2018,AMI_RES_INCL_CAT,3840.056,3958.212,1910,4/14/2021
7/20/2018,AMI_RES_EXCL_CAT,403865.241,416245.065,854203,4/14/2021
7/20/2018,AMI_NONRES_INCL_CAT,120768.101,124482.547,1485,4/14/2021
7/20/2018,AMI_NONRES_EXCL_CAT,311209.007,320621.184,32402,4/14/2021
7/19/2018,AMI_RES_INCL_CAT,3788.44,3905.108,1899,4/14/2021
7/19/2018,AMI_RES_EXCL_CAT,403280.573,415648.118,854141,4/14/2021
7/19/2018,AMI_NONRES_INCL_CAT,121694.635,125444.971,1481,4/14/2021
7/19/2018,AMI_NONRES_EXCL_CAT,310606.958,320004.924,32434,4/14/2021
7/18/2018,AMI_RES_INCL_CAT,3724.983,3839.446,1897,4/14/2021
7/18/2018,AMI_RES_EXCL_CAT,415708.762,428461.237,853770,4/14/2021
7/18/2018,AMI_NONRES_INCL_CAT,123228.816,127020.128,1486,4/14/2021
7/18/2018,AMI_NONRES_EXCL_CAT,300473.168,309593.247,32387,4/14/2021
7/17/2018,AMI_RES_INCL_CAT,3629.123,3740.538,1897,4/14/2021
7/17/2018,AMI_RES_EXCL_CAT,405921.678,418371.708,853958,4/14/2021
7/17/2018,AMI_NONRES_INCL_CAT,123804.758,127615.268,1491,4/14/2021
7/17/2018,AMI_NONRES_EXCL_CAT,297729.05,306771.474,32441,4/14/2021
7/16/2018,AMI_RES_INCL_CAT,3668.077,3780.722,1899,4/14/2021
7/16/2018,AMI_RES_EXCL_CAT,413821.789,426514.888,853996,4/14/2021
7/16/2018,AMI_NONRES_INCL_CAT,114444.284,117948.968,1490,4/14/2021
7/16/2018,AMI_NONRES_EXCL_CAT,283975.459,292598.772,32429,4/14/2021
7/15/2018,AMI_RES_INCL_CAT,3714.943,3829.038,1898,4/14/2021
7/15/2018,AMI_RES_EXCL_CAT,432719.857,445993.974,853760,4/14/2021
7/15/2018,AMI_NONRES_INCL_CAT,93591.622,96448.957,1481,4/14/2021
7/15/2018,AMI_NONRES_EXCL_CAT,252107.08,259707.835,32389,4/14/2021
7/14/2018,AMI_RES_INCL_CAT,3635.727,3747.398,1898,4/14/2021
7/14/2018,AMI_RES_EXCL_CAT,416915.414,429706.206,853802,4/14/2021
7/14/2018,AMI_NONRES_INCL_CAT,101100.47,104202.595,1487,4/14/2021
7/14/2018,AMI_NONRES_EXCL_CAT,276211.731,284550.558,32389,4/14/2021
7/13/2018,AMI_RES_INCL_CAT,3534.107,3642.618,1898,4/14/2021
7/13/2018,AMI_RES_EXCL_CAT,399605.292,411854.011,854011,4/14/2021
7/13/2018,AMI_NONRES_INCL_CAT,120532.809,124232.179,1481,4/14/2021
7/13/2018,AMI_NONRES_EXCL_CAT,302313.938,311471.73,32420,4/14/2021
7/12/2018,AMI_RES_INCL_CAT,3544.218,3653.117,1898,4/14/2021
7/12/2018,AMI_RES_EXCL_CAT,404562.253,416959.872,854189,4/14/2021
7/12/2018,AMI_NONRES_INCL_CAT,121871.974,125606.825,1488,4/14/2021
7/12/2018,AMI_NONRES_EXCL_CAT,298426.777,307477.323,32439,4/14/2021
7/11/2018,AMI_RES_INCL_CAT,3641.774,3753.71,1897,4/14/2021
7/11/2018,AMI_RES_EXCL_CAT,408245.301,420764.479,853807,4/14/2021
7/11/2018,AMI_NONRES_INCL_CAT,128878.131,132817.31,1485,4/14/2021
7/11/2018,AMI_NONRES_EXCL_CAT,295708.61,304684.814,32413,4/14/2021
7/10/2018,AMI_RES_INCL_CAT,3712.409,3826.326,1904,4/14/2021
7/10/2018,AMI_RES_EXCL_CAT,410713.196,423309.914,853625,4/14/2021
7/10/2018,AMI_NONRES_INCL_CAT,114298.25,117803.624,1475,4/14/2021
7/10/2018,AMI_NONRES_EXCL_CAT,291017.991,299839.023,32412,4/14/2021
7/9/2018,AMI_RES_INCL_CAT,3604.588,3715.433,1900,4/14/2021
7/9/2018,AMI_RES_EXCL_CAT,407285.157,419783.104,853947,4/14/2021
7/9/2018,AMI_NONRES_INCL_CAT,110139.1,113504.581,1484,4/14/2021
7/9/2018,AMI_NONRES_EXCL_CAT,272494.77,280736.019,32447,4/14/2021
7/8/2018,AMI_RES_INCL_CAT,3600.339,3710.873,1902,4/14/2021
7/8/2018,AMI_RES_EXCL_CAT,410381.916,422974.387,853501,4/14/2021
7/8/2018,AMI_NONRES_INCL_CAT,89956.102,92694.474,1479,4/14/2021
7/8/2018,AMI_NONRES_EXCL_CAT,243490.501,250825.521,32445,4/14/2021
7/7/2018,AMI_RES_INCL_CAT,3487.67,3594.703,1900,4/14/2021
7/7/2018,AMI_RES_EXCL_CAT,399583.638,411836.179,853165,4/14/2021
7/7/2018,AMI_NONRES_INCL_CAT,99737.575,102774.021,1471,4/14/2021
7/7/2018,AMI_NONRES_EXCL_CAT,261554.521,269439.161,32377,4/14/2021
7/6/2018,AMI_RES_INCL_CAT,3627.424,3738.733,1906,4/14/2021
7/6/2018,AMI_RES_EXCL_CAT,404694.674,417101.478,853759,4/14/2021
7/6/2018,AMI_NONRES_INCL_CAT,120288.849,123953.71,1477,4/14/2021
7/6/2018,AMI_NONRES_EXCL_CAT,296128.084,305083.284,32419,4/14/2021
7/5/2018,AMI_RES_INCL_CAT,4015.23,4138.612,1904,4/14/2021
7/5/2018,AMI_RES_EXCL_CAT,448332.089,462078.735,853977,4/14/2021
7/5/2018,AMI_NONRES_INCL_CAT,112046.925,115448.493,1476,4/14/2021
7/5/2018,AMI_NONRES_EXCL_CAT,297939.992,306944.749,32449,4/14/2021
7/4/2018,AMI_RES_INCL_CAT,4405.243,4540.462,1905,4/14/2021
7/4/2018,AMI_RES_EXCL_CAT,515222.202,531029.737,854154,4/14/2021
7/4/2018,AMI_NONRES_INCL_CAT,101847.689,104934.096,1479,4/14/2021
7/4/2018,AMI_NONRES_EXCL_CAT,256269.395,263996.365,32469,4/14/2021
7/3/2018,AMI_RES_INCL_CAT,4167.046,4295.021,1902,4/14/2021
7/3/2018,AMI_RES_EXCL_CAT,462589.577,476773.031,853865,4/14/2021
7/3/2018,AMI_NONRES_INCL_CAT,125240.938,129052.517,1479,4/14/2021
7/3/2018,AMI_NONRES_EXCL_CAT,314438.477,323952.075,32421,4/14/2021
7/2/2018,AMI_RES_INCL_CAT,4219.756,4349.235,1903,4/14/2021
7/2/2018,AMI_RES_EXCL_CAT,472896.007,487398.097,853723,4/14/2021
7/2/2018,AMI_NONRES_INCL_CAT,114247.442,117717.105,1480,4/14/2021
7/2/2018,AMI_NONRES_EXCL_CAT,300920.317,310018.57,32438,4/14/2021
7/1/2018,AMI_RES_INCL_CAT,4286.15,4417.573,1905,4/14/2021
7/1/2018,AMI_RES_EXCL_CAT,505521.019,521031.402,853453,4/14/2021
7/1/2018,AMI_NONRES_INCL_CAT,101304.989,104381.435,1479,4/14/2021
7/1/2018,AMI_NONRES_EXCL_CAT,274819.153,283103.504,32452,4/14/2021
6/30/2018,AMI_RES_INCL_CAT,4318.903,4448.439,1907,4/14/2021
6/30/2018,AMI_RES_EXCL_CAT,503351.925,518354.749,852994,4/14/2021
6/30/2018,AMI_NONRES_INCL_CAT,107965.956,111231.394,1475,4/14/2021
6/30/2018,AMI_NONRES_EXCL_CAT,308661.21,317885.415,32442,4/14/2021
6/29/2018,AMI_RES_INCL_CAT,4315.049,4444.556,1907,4/14/2021
6/29/2018,AMI_RES_EXCL_CAT,477337.196,491572.67,853818,4/14/2021
6/29/2018,AMI_NONRES_INCL_CAT,132720.536,136725.523,1476,4/14/2021
6/29/2018,AMI_NONRES_EXCL_CAT,342934.632,353185.763,32446,4/14/2021
6/28/2018,AMI_RES_INCL_CAT,4149.968,4274.483,1910,4/14/2021
6/28/2018,AMI_RES_EXCL_CAT,461670.857,475443.023,854108,4/14/2021
6/28/2018,AMI_NONRES_INCL_CAT,127263.654,131095.542,1475,4/14/2021
6/28/2018,AMI_NONRES_EXCL_CAT,326941.149,336703.142,32507,4/14/2021
6/27/2018,AMI_RES_INCL_CAT,4166.019,4291.062,1911,4/14/2021
6/27/2018,AMI_RES_EXCL_CAT,462367.314,476158.783,853655,4/14/2021
6/27/2018,AMI_NONRES_INCL_CAT,125936.132,129733.902,1469,4/14/2021
6/27/2018,AMI_NONRES_EXCL_CAT,321121.358,330710.104,32455,4/14/2021
6/26/2018,AMI_RES_INCL_CAT,4192.363,4318.103,1913,4/14/2021
6/26/2018,AMI_RES_EXCL_CAT,469561.511,483564.603,853587,4/14/2021
6/26/2018,AMI_NONRES_INCL_CAT,122701.588,126400.371,1460,4/14/2021
6/26/2018,AMI_NONRES_EXCL_CAT,321031.878,330616.496,32477,4/14/2021
6/25/2018,AMI_RES_INCL_CAT,4404.759,4536.956,1916,4/14/2021
6/25/2018,AMI_RES_EXCL_CAT,485248.19,499722.235,853463,4/14/2021
6/25/2018,AMI_NONRES_INCL_CAT,118069.434,121631.651,1463,4/14/2021
6/25/2018,AMI_NONRES_EXCL_CAT,312222.342,321550.798,32470,4/14/2021
6/24/2018,AMI_RES_INCL_CAT,4618.779,4757.351,1919,4/14/2021
6/24/2018,AMI_RES_EXCL_CAT,527718.514,543451.091,853385,4/14/2021
6/24/2018,AMI_NONRES_INCL_CAT,101144.66,104199.454,1454,4/14/2021
6/24/2018,AMI_NONRES_EXCL_CAT,288641.976,297281.098,32459,4/14/2021
6/23/2018,AMI_RES_INCL_CAT,4492.89,4627.757,1918,4/14/2021
6/23/2018,AMI_RES_EXCL_CAT,516835.989,532241.334,853394,4/14/2021
6/23/2018,AMI_NONRES_INCL_CAT,110300.323,113623.272,1458,4/14/2021
6/23/2018,AMI_NONRES_EXCL_CAT,319674.256,329239.904,32440,4/14/2021
6/22/2018,AMI_RES_INCL_CAT,4172.435,4297.744,1917,4/14/2021
6/22/2018,AMI_RES_EXCL_CAT,475460.83,489637.961,853605,4/14/2021
6/22/2018,AMI_NONRES_INCL_CAT,127167.09,130994.838,1458,4/14/2021
6/22/2018,AMI_NONRES_EXCL_CAT,339925.912,350072.998,32450,4/14/2021
6/21/2018,AMI_RES_INCL_CAT,4293.078,4421.986,1919,4/14/2021
6/21/2018,AMI_RES_EXCL_CAT,484153.994,498591.821,853654,4/14/2021
6/21/2018,AMI_NONRES_INCL_CAT,129520.9,133424.023,1460,4/14/2021
6/21/2018,AMI_NONRES_EXCL_CAT,336864.778,346919.468,32455,4/14/2021
6/20/2018,AMI_RES_INCL_CAT,4490.299,4625.026,1919,4/14/2021
6/20/2018,AMI_RES_EXCL_CAT,497876.295,512722.528,853683,4/14/2021
6/20/2018,AMI_NONRES_INCL_CAT,129348.717,133254.799,1458,4/14/2021
6/20/2018,AMI_NONRES_EXCL_CAT,342920.847,353159.378,32440,4/14/2021
6/19/2018,AMI_RES_INCL_CAT,4451.951,4585.515,1916,4/14/2021
6/19/2018,AMI_RES_EXCL_CAT,496765.752,511576.052,853207,4/14/2021
6/19/2018,AMI_NONRES_INCL_CAT,128514.157,132395.38,1458,4/14/2021
6/19/2018,AMI_NONRES_EXCL_CAT,336237.318,346278.21,32441,4/14/2021
6/18/2018,AMI_RES_INCL_CAT,4558.454,4695.094,1917,4/14/2021
6/18/2018,AMI_RES_EXCL_CAT,521621.49,537168.951,853766,4/14/2021
6/18/2018,AMI_NONRES_INCL_CAT,117271.844,120811.865,1455,4/14/2021
6/18/2018,AMI_NONRES_EXCL_CAT,327468.293,337247.547,32477,4/14/2021
6/17/2018,AMI_RES_INCL_CAT,4871.195,5017.263,1918,4/14/2021
6/17/2018,AMI_RES_EXCL_CAT,568083.505,585008.961,853676,4/14/2021
6/17/2018,AMI_NONRES_INCL_CAT,101395.826,104460.11,1456,4/14/2021
6/17/2018,AMI_NONRES_EXCL_CAT,306704.499,315881.182,32461,4/14/2021
6/16/2018,AMI_RES_INCL_CAT,4530.31,4666.278,1915,4/14/2021
6/16/2018,AMI_RES_EXCL_CAT,533371.62,549269.318,853573,4/14/2021
6/16/2018,AMI_NONRES_INCL_CAT,112189.445,115573.071,1454,4/14/2021
6/16/2018,AMI_NONRES_EXCL_CAT,329054.43,338897.646,32481,4/14/2021
6/15/2018,AMI_RES_INCL_CAT,4158.015,4282.871,1917,4/14/2021
6/15/2018,AMI_RES_EXCL_CAT,468244.212,482208.494,853344,4/14/2021
6/15/2018,AMI_NONRES_INCL_CAT,125392.223,129173.055,1454,4/14/2021
6/15/2018,AMI_NONRES_EXCL_CAT,329843.383,339698.088,32477,4/14/2021
6/14/2018,AMI_RES_INCL_CAT,4128.508,4252.364,1921,4/14/2021
6/14/2018,AMI_RES_EXCL_CAT,466681.023,480597.876,852729,4/14/2021
6/14/2018,AMI_NONRES_INCL_CAT,125826.66,129616.54,1454,4/14/2021
6/14/2018,AMI_NONRES_EXCL_CAT,323446.783,333104.065,32436,4/14/2021
6/13/2018,AMI_RES_INCL_CAT,4343.87,4474.254,1926,4/14/2021
6/13/2018,AMI_RES_EXCL_CAT,476649.932,490865.805,853583,4/14/2021
6/13/2018,AMI_NONRES_INCL_CAT,126641.746,130466.006,1455,4/14/2021
6/13/2018,AMI_NONRES_EXCL_CAT,325153.908,334862.952,32482,4/14/2021
6/12/2018,AMI_RES_INCL_CAT,4582.034,4719.977,1936,4/14/2021
6/12/2018,AMI_RES_EXCL_CAT,483686.443,498111.139,853400,4/14/2021
6/12/2018,AMI_NONRES_INCL_CAT,123624.681,127342.541,1436,4/14/2021
6/12/2018,AMI_NONRES_EXCL_CAT,323592.007,333243.164,32468,4/14/2021
6/11/2018,AMI_RES_INCL_CAT,4758.423,4901.745,1937,4/14/2021
6/11/2018,AMI_RES_EXCL_CAT,505880.465,520956.327,852739,4/14/2021
6/11/2018,AMI_NONRES_INCL_CAT,114434.333,117887.307,1445,4/14/2021
6/11/2018,AMI_NONRES_EXCL_CAT,310988.736,320281.118,32467,4/14/2021
6/10/2018,AMI_RES_INCL_CAT,4933.253,5081.648,1938,4/14/2021
6/10/2018,AMI_RES_EXCL_CAT,538248.651,554293.734,852844,4/14/2021
6/10/2018,AMI_NONRES_INCL_CAT,96775.561,99704.476,1442,4/14/2021
6/10/2018,AMI_NONRES_EXCL_CAT,276463.998,284730.99,32458,4/14/2021
6/9/2018,AMI_RES_INCL_CAT,4889.444,5036.644,1945,4/14/2021
6/9/2018,AMI_RES_EXCL_CAT,523316.234,538904.31,853132,4/14/2021
6/9/2018,AMI_NONRES_INCL_CAT,104701.177,107845.297,1441,4/14/2021
6/9/2018,AMI_NONRES_EXCL_CAT,308721.881,317943.56,32462,4/14/2021
6/8/2018,AMI_RES_INCL_CAT,4862.981,5009.285,1944,4/14/2021
6/8/2018,AMI_RES_EXCL_CAT,514556.472,529890.828,852689,4/14/2021
6/8/2018,AMI_NONRES_INCL_CAT,130265.156,134177.663,1445,4/14/2021
6/8/2018,AMI_NONRES_EXCL_CAT,344712.246,355003.3,32428,4/14/2021
6/7/2018,AMI_RES_INCL_CAT,4947.953,5096.87,1945,4/14/2021
6/7/2018,AMI_RES_EXCL_CAT,514620.792,529970.669,852711,4/14/2021
6/7/2018,AMI_NONRES_INCL_CAT,130570.53,134492.327,1437,4/14/2021
6/7/2018,AMI_NONRES_EXCL_CAT,351369.142,361855.774,32406,4/14/2021
6/6/2018,AMI_RES_INCL_CAT,4988.579,5138.87,1947,4/14/2021
6/6/2018,AMI_RES_EXCL_CAT,519394.802,534901.116,852988,4/14/2021
6/6/2018,AMI_NONRES_INCL_CAT,128784.467,132650.261,1450,4/14/2021
6/6/2018,AMI_NONRES_EXCL_CAT,340975.762,351153.547,32427,4/14/2021
6/5/2018,AMI_RES_INCL_CAT,5106.262,5260.072,1948,4/14/2021
6/5/2018,AMI_RES_EXCL_CAT,522847.181,538447.656,853070,4/14/2021
6/5/2018,AMI_NONRES_INCL_CAT,126166.906,129963.201,1428,4/14/2021
6/5/2018,AMI_NONRES_EXCL_CAT,346724.779,357095.242,32418,4/14/2021
6/4/2018,AMI_RES_INCL_CAT,4985.797,5135.937,1952,4/14/2021
6/4/2018,AMI_RES_EXCL_CAT,526161.974,541855.626,853568,4/14/2021
6/4/2018,AMI_NONRES_INCL_CAT,119036.616,122623.768,1451,4/14/2021
6/4/2018,AMI_NONRES_EXCL_CAT,326474.132,336229.884,32423,4/14/2021
6/3/2018,AMI_RES_INCL_CAT,5213.729,5370.747,1955,4/14/2021
6/3/2018,AMI_RES_EXCL_CAT,577242.151,594437.044,853510,4/14/2021
6/3/2018,AMI_NONRES_INCL_CAT,97400.182,100340.93,1455,4/14/2021
6/3/2018,AMI_NONRES_EXCL_CAT,294575.028,303377.848,32440,4/14/2021
6/2/2018,AMI_RES_INCL_CAT,5253.589,5411.672,1955,4/14/2021
6/2/2018,AMI_RES_EXCL_CAT,575153.266,592296.869,852818,4/14/2021
6/2/2018,AMI_NONRES_INCL_CAT,111757.88,115135.304,1446,4/14/2021
6/2/2018,AMI_NONRES_EXCL_CAT,324725.266,334430.84,32357,4/14/2021
6/1/2018,AMI_RES_INCL_CAT,4999.165,5149.575,1948,4/14/2021
6/1/2018,AMI_RES_EXCL_CAT,535817.902,551792.292,852947,4/14/2021
6/1/2018,AMI_NONRES_INCL_CAT,131670.294,135638.117,1447,4/14/2021
6/1/2018,AMI_NONRES_EXCL_CAT,356106.624,366745.16,32394,4/14/2021
5/31/2018,AMI_RES_INCL_CAT,5291.402,5502.281,1954,4/14/2021
5/31/2018,AMI_RES_EXCL_CAT,550298.134,572265.068,852784,4/14/2021
5/31/2018,AMI_NONRES_INCL_CAT,134799.175,140137.692,1444,4/14/2021
5/31/2018,AMI_NONRES_EXCL_CAT,360885.728,375099.214,32392,4/14/2021
5/30/2018,AMI_RES_INCL_CAT,5364.25,5577.787,1954,4/14/2021
5/30/2018,AMI_RES_EXCL_CAT,582996.634,606265.495,853129,4/14/2021
5/30/2018,AMI_NONRES_INCL_CAT,128945.051,134020.578,1452,4/14/2021
5/30/2018,AMI_NONRES_EXCL_CAT,366851.262,381304.297,32453,4/14/2021
5/29/2018,AMI_RES_INCL_CAT,5352.522,5565.65,1933,4/14/2021
5/29/2018,AMI_RES_EXCL_CAT,571847.315,594662.959,845937,4/14/2021
5/29/2018,AMI_NONRES_INCL_CAT,124866.871,129775.26,1439,4/14/2021
5/29/2018,AMI_NONRES_EXCL_CAT,346189.116,359799.782,32176,4/14/2021
5/28/2018,AMI_RES_INCL_CAT,6131.778,6375.963,1948,4/14/2021
5/28/2018,AMI_RES_EXCL_CAT,672494.863,699364.497,849658,4/14/2021
5/28/2018,AMI_NONRES_INCL_CAT,107254.707,111449.788,1452,4/14/2021
5/28/2018,AMI_NONRES_EXCL_CAT,317356.157,329801.308,32342,4/14/2021
5/27/2018,AMI_RES_INCL_CAT,5397.742,5613.15,1900,4/14/2021
5/27/2018,AMI_RES_EXCL_CAT,605588.917,629764.538,830837,4/14/2021
5/27/2018,AMI_NONRES_INCL_CAT,102092.863,106079.393,1426,4/14/2021
5/27/2018,AMI_NONRES_EXCL_CAT,303460.191,315351.429,31580,4/14/2021
5/26/2018,AMI_RES_INCL_CAT,5612.192,5836.054,1895,4/14/2021
5/26/2018,AMI_RES_EXCL_CAT,623152.547,648026.306,830543,4/14/2021
5/26/2018,AMI_NONRES_INCL_CAT,118191.153,122842.638,1421,4/14/2021
5/26/2018,AMI_NONRES_EXCL_CAT,342475.497,355925.989,31559,4/14/2021
5/25/2018,AMI_RES_INCL_CAT,5662.04,5887.631,1964,4/14/2021
5/25/2018,AMI_RES_EXCL_CAT,599121.268,623029.17,853281,4/14/2021
5/25/2018,AMI_NONRES_INCL_CAT,138419.09,143867.904,1448,4/14/2021
5/25/2018,AMI_NONRES_EXCL_CAT,387637.184,402891.176,32454,4/14/2021
5/24/2018,AMI_RES_INCL_CAT,5886.017,6120.748,1964,4/14/2021
5/24/2018,AMI_RES_EXCL_CAT,623538.082,648428.7,853026,4/14/2021
5/24/2018,AMI_NONRES_INCL_CAT,150461.504,156409.525,1451,4/14/2021
5/24/2018,AMI_NONRES_EXCL_CAT,396991.243,412627.62,32422,4/14/2021
5/23/2018,AMI_RES_INCL_CAT,5666.689,5892.477,1967,4/14/2021
5/23/2018,AMI_RES_EXCL_CAT,607353.3,631594.86,853788,4/14/2021
5/23/2018,AMI_NONRES_INCL_CAT,130639.874,135750.213,1446,4/14/2021
5/23/2018,AMI_NONRES_EXCL_CAT,483071.678,501943.373,32482,4/14/2021
5/22/2018,AMI_RES_INCL_CAT,5899.388,6134.733,1961,4/14/2021
5/22/2018,AMI_RES_EXCL_CAT,643292.452,668955.139,852886,4/14/2021
5/22/2018,AMI_NONRES_INCL_CAT,137419.801,142831.272,1440,4/14/2021
5/22/2018,AMI_NONRES_EXCL_CAT,381172.773,396179.702,32455,4/14/2021
5/21/2018,AMI_RES_INCL_CAT,5863.981,6097.699,1959,4/14/2021
5/21/2018,AMI_RES_EXCL_CAT,665879.823,692456.655,853085,4/14/2021
5/21/2018,AMI_NONRES_INCL_CAT,134423.346,139710.694,1451,4/14/2021
5/21/2018,AMI_NONRES_EXCL_CAT,389776.268,405116.421,32478,4/14/2021
5/20/2018,AMI_RES_INCL_CAT,6072.493,6314.632,1963,4/14/2021
5/20/2018,AMI_RES_EXCL_CAT,671552.937,698359.077,853248,4/14/2021
5/20/2018,AMI_NONRES_INCL_CAT,108373.501,112611.83,1449,4/14/2021
5/20/2018,AMI_NONRES_EXCL_CAT,331332.71,344321.354,32497,4/14/2021
5/19/2018,AMI_RES_INCL_CAT,5969.813,6208.301,1959,4/14/2021
5/19/2018,AMI_RES_EXCL_CAT,634977.868,660322.769,852569,4/14/2021
5/19/2018,AMI_NONRES_INCL_CAT,121305.648,126078.808,1447,4/14/2021
5/19/2018,AMI_NONRES_EXCL_CAT,359472.753,373591.57,32454,4/14/2021
5/18/2018,AMI_RES_INCL_CAT,5584.535,5806.967,1961,4/14/2021
5/18/2018,AMI_RES_EXCL_CAT,608657.243,632950.481,852566,4/14/2021
5/18/2018,AMI_NONRES_INCL_CAT,137832.768,143263.712,1447,4/14/2021
5/18/2018,AMI_NONRES_EXCL_CAT,397782.23,413446.752,32447,4/14/2021
5/17/2018,AMI_RES_INCL_CAT,5666.358,5892.17,1963,4/14/2021
5/17/2018,AMI_RES_EXCL_CAT,600670.404,624649.347,852981,4/14/2021
5/17/2018,AMI_NONRES_INCL_CAT,155061.494,161159.418,1452,4/14/2021
5/17/2018,AMI_NONRES_EXCL_CAT,376484.246,391300.798,32499,4/14/2021
5/16/2018,AMI_RES_INCL_CAT,5482.984,5701.72,1958,4/14/2021
5/16/2018,AMI_RES_EXCL_CAT,600670.404,624649.347,852981,4/14/2021
5/16/2018,AMI_NONRES_INCL_CAT,136042.972,141415.068,1445,4/14/2021
5/16/2018,AMI_NONRES_EXCL_CAT,366736.014,381174.867,32446,4/14/2021
5/15/2018,AMI_RES_INCL_CAT,5521.334,5741.222,1968,4/14/2021
5/15/2018,AMI_RES_EXCL_CAT,590411.321,613984.587,853436,4/14/2021
5/15/2018,AMI_NONRES_INCL_CAT,136544.445,141928.221,1458,4/14/2021
5/15/2018,AMI_NONRES_EXCL_CAT,372722.435,387386.386,32495,4/14/2021
5/14/2018,AMI_RES_INCL_CAT,5770.121,6000.234,1966,4/14/2021
5/14/2018,AMI_RES_EXCL_CAT,618427.301,643133.135,853248,4/14/2021
5/14/2018,AMI_NONRES_INCL_CAT,127104.363,132107.608,1458,4/14/2021
5/14/2018,AMI_NONRES_EXCL_CAT,367426.395,381878.311,32493,4/14/2021
5/13/2018,AMI_RES_INCL_CAT,6050.76,6292.185,1966,4/14/2021
5/13/2018,AMI_RES_EXCL_CAT,678628.969,705731.693,853106,4/14/2021
5/13/2018,AMI_NONRES_INCL_CAT,107222.765,111413.988,1458,4/14/2021
5/13/2018,AMI_NONRES_EXCL_CAT,330050.275,342987.589,32488,4/14/2021
5/12/2018,AMI_RES_INCL_CAT,6310.099,6561.89,1963,4/14/2021
5/12/2018,AMI_RES_EXCL_CAT,728782.501,757870.619,852792,4/14/2021
5/12/2018,AMI_NONRES_INCL_CAT,126672.289,131644.369,1463,4/14/2021
5/12/2018,AMI_NONRES_EXCL_CAT,383634.555,398707.44,32469,4/14/2021
5/11/2018,AMI_RES_INCL_CAT,5971.83,6209.644,1969,4/14/2021
5/11/2018,AMI_RES_EXCL_CAT,663004.982,689422.906,853461,4/14/2021
5/11/2018,AMI_NONRES_INCL_CAT,148286.405,154134.488,1461,4/14/2021
5/11/2018,AMI_NONRES_EXCL_CAT,430083.211,446999.209,32489,4/14/2021
5/10/2018,AMI_RES_INCL_CAT,5203.86,5411.146,1971,4/14/2021
5/10/2018,AMI_RES_EXCL_CAT,543470.756,565158.972,853703,4/14/2021
