USAGE_DATE,SoCal,SD,SEU,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,month_sine,month_cosine,Mon,Tue,Wed,Thu,Fri,Sat,Sun,Holiday,day_of_year_sine,day_of_year_cosine,SoCal_HDD,SD_HDD,SEU_HDD,SoCal_CDD,SD_CDD,SEU_CDD,SoCal_HDD_7,SD_HDD_7,SEU_HDD_7,SoCal_t-3,SoCal_t-3_HDD,SoCal_t-3_HDD_7,SoCal_t-3_CDD,SoCal_t-2,SoCal_t-2_HDD,SoCal_t-2_HDD_7,SoCal_t-2_CDD,SoCal_t-1,SoCal_t-1_HDD,SoCal_t-1_HDD_7,SoCal_t-1_CDD,SD_t-3,SD_t-3_HDD,SD_t-3_HDD_7,SD_t-3_CDD,SD_t-2,SD_t-2_HDD,SD_t-2_HDD_7,SD_t-2_CDD,SD_t-1,SD_t-1_HDD,SD_t-1_HDD_7,SD_t-1_CDD,SEU_t-3,SEU_t-3_HDD,SEU_t-3_HDD_7,SEU_t-3_CDD,SEU_t-2,SEU_t-2_HDD,SEU_t-2_HDD_7,SEU_t-2_CDD,SEU_t-1,SEU_t-1_HDD,SEU_t-1_HDD_7,SEU_t-1_CDD
2021-05-30,67.54979728999999,64.33036872599999,67.13127157667999,0,0,0,0,1,0,0,0,0,0,0,0,0.28173255684142967,-0.9594929736144974,0,0,0,0,0,0,1,False,0.9999357638670255,-0.011334378662643467,0.0,0.669631274000011,0.0,2.5497972899999866,0.0,2.1312715766799926,0.0,0.0,0.0,68.138595841,0.0,0.0,3.138595840999997,67.89074997399999,0.0,0.0,2.890749973999988,67.03109083499999,0.0,0.0,2.0310908349999863,63.72222744599999,1.277772554000009,0.0,0.0,64.6690843785,0.3309156214999973,0.0,0.0,63.713717626999994,1.286282373000006,0.0,0.0,67.56446794965,0.0,0.0,2.5644679496499947,67.47193344658498,0.0,0.0,2.471933446584984,66.59983231796,0.0,0.0,1.5998323179599936
2021-05-29,67.03109083499999,63.713717626999994,66.59983231796,0,0,0,0,1,0,0,0,0,0,0,0,0.28173255684142967,-0.9594929736144974,0,0,0,0,0,1,0,False,0.9999827152901432,0.005879551084262997,0.0,1.286282373000006,0.0,2.0310908349999863,0.0,1.5998323179599936,0.0,0.0,0.0,70.3832944015,0.0,0.0,5.383294401499995,68.138595841,0.0,0.0,3.138595840999997,67.89074997399999,0.0,0.0,2.890749973999988,64.88997306649999,0.11002693350000925,0.0,0.0,63.72222744599999,1.277772554000009,0.0,0.0,64.6690843785,0.3309156214999973,0.0,0.0,69.66916262794999,0.0,0.0,4.669162627949987,67.56446794965,0.0,0.0,2.5644679496499947,67.47193344658498,0.0,0.0,2.471933446584984
2021-05-28,67.89074997399999,64.6690843785,67.47193344658498,0,0,0,0,1,0,0,0,0,0,0,0,0.28173255684142967,-0.9594929736144974,0,0,0,0,1,0,0,False,0.9997333502533259,0.02309173859329209,0.0,0.3309156214999973,0.0,2.890749973999988,0.0,2.471933446584984,0.0,0.0,0.0,73.147288783,0.0,0.0,8.147288782999993,70.3832944015,0.0,0.0,5.383294401499995,68.138595841,0.0,0.0,3.138595840999997,68.50557051,0.0,0.0,3.5055705099999983,64.88997306649999,0.11002693350000925,0.0,0.0,63.72222744599999,1.277772554000009,0.0,0.0,72.54386540751,0.0,0.0,7.543865407509998,69.66916262794999,0.0,0.0,4.669162627949987,67.56446794965,0.0,0.0,2.5644679496499947
2021-05-27,68.138595841,63.72222744599999,67.56446794965,0,0,0,0,1,0,0,0,0,0,0,0,0.28173255684142967,-0.9594929736144974,0,0,0,1,0,0,0,False,0.9991877426488156,0.040297083521815456,0.0,1.277772554000009,0.0,3.138595840999997,0.0,2.5644679496499947,0.0,0.0,0.0,71.41812150700001,0.0,0.0,6.418121507000009,73.147288783,0.0,0.0,8.147288782999993,70.3832944015,0.0,0.0,5.383294401499995,66.860444382,0.0,0.0,1.8604443819999972,68.50557051,0.0,0.0,3.5055705099999983,64.88997306649999,0.11002693350000925,0.0,0.0,70.82562348075001,0.0,0.0,5.825623480750011,72.54386540751,0.0,0.0,7.543865407509998,69.66916262794999,0.0,0.0,4.669162627949987
2021-05-26,70.3832944015,64.88997306649999,69.66916262794999,0,0,0,0,1,0,0,0,0,0,0,0,0.28173255684142967,-0.9594929736144974,0,0,1,0,0,0,0,False,0.998346054151921,0.057490487554809455,0.0,0.11002693350000925,0.0,5.383294401499995,0.0,4.669162627949987,0.0,0.0,0.0,63.979732829,1.0202671710000004,0.0,0.0,71.41812150700001,0.0,0.0,6.418121507000009,73.147288783,0.0,0.0,8.147288782999993,61.266823923000004,3.733176076999996,0.0,0.0,66.860444382,0.0,0.0,1.8604443819999972,68.50557051,0.0,0.0,3.5055705099999983,63.62705467122,1.3729453287799984,0.0,0.0,70.82562348075001,0.0,0.0,5.825623480750011,72.54386540751,0.0,0.0,7.543865407509998
2021-05-25,73.147288783,68.50557051,72.54386540751,0,0,0,0,1,0,0,0,0,0,0,0,0.28173255684142967,-0.9594929736144974,0,1,0,0,0,0,0,False,0.9972085341731086,0.07466685591559419,0.0,0.0,0.0,8.147288782999993,3.5055705099999983,7.543865407509998,0.0,0.0,0.0,60.907427614499994,4.092572385500006,0.0,0.0,63.979732829,1.0202671710000004,0.0,0.0,71.41812150700001,0.0,0.0,6.418121507000009,59.06695410049999,5.933045899500009,0.0,0.0,61.266823923000004,3.733176076999996,0.0,0.0,66.860444382,0.0,0.0,1.8604443819999972,60.66816605768,4.331833942320003,0.0,0.0,63.62705467122,1.3729453287799984,0.0,0.0,70.82562348075001,0.0,0.0,5.825623480750011
2021-05-24,71.41812150700001,66.860444382,70.82562348075001,0,0,0,0,1,0,0,0,0,0,0,0,0.28173255684142967,-0.9594929736144974,1,0,0,0,0,0,0,False,0.995775519784098,0.0918210988755284,0.0,0.0,0.0,6.418121507000009,1.8604443819999972,5.825623480750011,0.0,0.0,0.0,63.927547688999994,1.0724523110000064,0.0,0.0,60.907427614499994,4.092572385500006,0.0,0.0,63.979732829,1.0202671710000004,0.0,0.0,61.053486934999995,3.946513065000005,0.0,0.0,59.06695410049999,5.933045899500009,0.0,0.0,61.266823923000004,3.733176076999996,0.0,0.0,63.55391979097999,1.4460802090200104,0.0,0.0,60.66816605768,4.331833942320003,0.0,0.0,63.62705467122,1.3729453287799984,0.0,0.0
2021-05-23,63.979732829,61.266823923000004,63.62705467122,0,0,0,0,1,0,0,0,0,0,0,0,0.28173255684142967,-0.9594929736144974,0,0,0,0,0,0,1,False,0.9940474356179795,0.10894813326220418,1.0202671710000004,3.733176076999996,1.3729453287799984,0.0,0.0,0.0,0.0,0.0,0.0,65.0238642025,0.0,0.0,0.023864202499993326,63.927547688999994,1.0724523110000064,0.0,0.0,60.907427614499994,4.092572385500006,0.0,0.0,62.55083265249999,2.4491673475000084,0.0,0.0,61.053486934999995,3.946513065000005,0.0,0.0,59.06695410049999,5.933045899500009,0.0,0.0,64.702370101,0.29762989900000036,0.0,0.0,63.55391979097999,1.4460802090200104,0.0,0.0,60.66816605768,4.331833942320003,0.0,0.0
2021-05-22,60.907427614499994,59.06695410049999,60.66816605768,0,0,0,0,1,0,0,0,0,0,0,0,0.28173255684142967,-0.9594929736144974,0,0,0,0,0,1,0,False,0.9920247937433866,0.1260428839657015,4.092572385500006,5.933045899500009,4.331833942320003,0.0,0.0,0.0,0.0,0.0,0.0,67.3278931495,0.0,0.0,2.3278931494999995,65.0238642025,0.0,0.0,0.023864202499993326,63.927547688999994,1.0724523110000064,0.0,0.0,66.01708583,0.0,0.0,1.0170858299999992,62.55083265249999,2.4491673475000084,0.0,0.0,61.053486934999995,3.946513065000005,0.0,0.0,67.157488197965,0.0,0.0,2.1574881979649945,64.702370101,0.29762989900000036,0.0,0.0,63.55391979097999,1.4460802090200104,0.0,0.0
2021-05-21,63.927547688999994,61.053486934999995,63.55391979097999,0,0,0,0,1,0,0,0,0,0,0,0,0.28173255684142967,-0.9594929736144974,0,0,0,0,1,0,0,False,0.9897081935127591,0.14310028544245115,1.0724523110000064,3.946513065000005,1.4460802090200104,0.0,0.0,0.0,0.0,0.0,0.0,67.3413289195,0.0,0.0,2.3413289195000004,67.3278931495,0.0,0.0,2.3278931494999995,65.0238642025,0.0,0.0,0.023864202499993326,65.58129629849999,0.0,0.0,0.5812962984999928,66.01708583,0.0,0.0,1.0170858299999992,62.55083265249999,2.4491673475000084,0.0,0.0,67.11252467877,0.0,0.0,2.1125246787700007,67.157488197965,0.0,0.0,2.1574881979649945,64.702370101,0.29762989900000036,0.0,0.0
2021-05-20,65.0238642025,62.55083265249999,64.702370101,0,0,0,0,1,0,0,0,0,0,0,0,0.28173255684142967,-0.9594929736144974,0,0,0,1,0,0,0,False,0.9870983213847416,0.16011528321626708,0.0,2.4491673475000084,0.29762989900000036,0.023864202499993326,0.0,0.0,0.0,0.0,0.0,63.70412292599999,1.2958770740000105,0.0,0.0,67.3413289195,0.0,0.0,2.3413289195000004,67.3278931495,0.0,0.0,2.3278931494999995,62.780231159500005,2.219768840499995,0.0,0.0,65.58129629849999,0.0,0.0,0.5812962984999928,66.01708583,0.0,0.0,1.0170858299999992,63.58401699635499,1.4159830036450103,0.0,0.0,67.11252467877,0.0,0.0,2.1125246787700007,67.157488197965,0.0,0.0,2.1574881979649945
2021-05-19,67.3278931495,66.01708583,67.157488197965,0,0,0,0,1,0,0,0,0,0,0,0,0.28173255684142967,-0.9594929736144974,0,0,1,0,0,0,0,False,0.9841959507207713,0.17708283537609523,0.0,0.0,0.0,2.3278931494999995,1.0170858299999992,2.1574881979649945,0.0,0.0,0.0,61.381679341,3.6183206589999983,0.0,0.0,63.70412292599999,1.2958770740000105,0.0,0.0,67.3413289195,0.0,0.0,2.3413289195000004,61.1681861885,3.8318138114999982,0.0,0.0,62.780231159500005,2.219768840499995,0.0,0.0,65.58129629849999,0.0,0.0,0.5812962984999928,61.353925231175005,3.6460747688249953,0.0,0.0,63.58401699635499,1.4159830036450103,0.0,0.0,67.11252467877,0.0,0.0,2.1125246787700007
